"seq","market","asset","outcome","book_side","level","price","size","notional_usd","cumulative_size","cumulative_notional_usd","captured_at","due_local","slug","token"
"3","15:40-15:45","SOL","Down","Bid","32","0.15","94","14.1","1577.64","551.4533","2026-07-04T15:39:31.0594133+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","3709976965613227186173728092216027119065349792898088379762435790910648121700"
"3","15:40-15:45","SOL","Down","Bid","33","0.14","35","4.9","1612.64","556.3533","2026-07-04T15:39:31.0594133+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","3709976965613227186173728092216027119065349792898088379762435790910648121700"
"3","15:40-15:45","SOL","Down","Bid","34","0.13","30","3.9","1642.64","560.2533","2026-07-04T15:39:31.0594133+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","3709976965613227186173728092216027119065349792898088379762435790910648121700"
"3","15:40-15:45","SOL","Down","Bid","35","0.12","57","6.84","1699.64","567.0933","2026-07-04T15:39:31.0594133+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","3709976965613227186173728092216027119065349792898088379762435790910648121700"
"3","15:40-15:45","SOL","Down","Bid","36","0.11","30","3.3","1729.64","570.3933","2026-07-04T15:39:31.0594133+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","3709976965613227186173728092216027119065349792898088379762435790910648121700"
"3","15:40-15:45","SOL","Down","Bid","37","0.1","355.58","35.558","2085.22","605.9513","2026-07-04T15:39:31.0594133+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","3709976965613227186173728092216027119065349792898088379762435790910648121700"
"3","15:40-15:45","SOL","Down","Bid","38","0.09","600","54","2685.22","659.9513","2026-07-04T15:39:31.0594133+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","3709976965613227186173728092216027119065349792898088379762435790910648121700"
"3","15:40-15:45","SOL","Down","Bid","39","0.08","600","48","3285.22","707.9513","2026-07-04T15:39:31.0594133+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","3709976965613227186173728092216027119065349792898088379762435790910648121700"
"3","15:40-15:45","SOL","Down","Bid","40","0.07","600","42","3885.22","749.9513","2026-07-04T15:39:31.0594133+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","3709976965613227186173728092216027119065349792898088379762435790910648121700"
"3","15:40-15:45","SOL","Down","Bid","41","0.06","675","40.5","4560.22","790.4513","2026-07-04T15:39:31.0594133+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","3709976965613227186173728092216027119065349792898088379762435790910648121700"
"3","15:40-15:45","SOL","Down","Bid","42","0.05","965","48.25","5525.22","838.7013","2026-07-04T15:39:31.0594133+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","3709976965613227186173728092216027119065349792898088379762435790910648121700"
"3","15:40-15:45","SOL","Down","Bid","43","0.04","675","27","6200.22","865.7013","2026-07-04T15:39:31.0594133+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","3709976965613227186173728092216027119065349792898088379762435790910648121700"
"3","15:40-15:45","SOL","Down","Bid","44","0.03","6250","187.5","12450.22","1053.2013","2026-07-04T15:39:31.0594133+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","3709976965613227186173728092216027119065349792898088379762435790910648121700"
"3","15:40-15:45","SOL","Down","Bid","45","0.02","1180","23.6","13630.22","1076.8013","2026-07-04T15:39:31.0594133+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","3709976965613227186173728092216027119065349792898088379762435790910648121700"
"3","15:40-15:45","SOL","Down","Bid","46","0.01","10571","105.71","24201.22","1182.5113","2026-07-04T15:39:31.0594133+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","3709976965613227186173728092216027119065349792898088379762435790910648121700"
"3","15:40-15:45","SOL","Up","Ask","1","0.54","81.52","44.0208","81.52","44.0208","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","2","0.55","192.66","105.963","274.18","149.9838","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","3","0.56","144","80.64","418.18","230.6238","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","4","0.57","123.27","70.2639","541.45","300.8877","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","5","0.58","107.14","62.1412","648.59","363.0289","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","6","0.59","40.63","23.9717","689.22","387.0006","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","7","0.6","42.5","25.5","731.72","412.5006","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","8","0.61","85","51.85","816.72","464.3506","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","9","0.62","5","3.1","821.72","467.4506","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","10","0.63","18.51","11.6613","840.23","479.1119","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","11","0.64","24.44","15.6416","864.67","494.7535","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","12","0.65","205","133.25","1069.67","628.0035","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","13","0.66","5","3.3","1074.67","631.3035","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","14","0.67","5","3.35","1079.67","634.6535","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","15","0.68","5","3.4","1084.67","638.0535","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","16","0.69","5","3.45","1089.67","641.5035","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","17","0.7","64.36","45.052","1154.03","686.5555","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","18","0.71","5","3.55","1159.03","690.1055","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","19","0.72","15.71","11.3112","1174.74","701.4167","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","20","0.73","5","3.65","1179.74","705.0667","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","21","0.74","10","7.4","1189.74","712.4667","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","22","0.75","15","11.25","1204.74","723.7167","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","23","0.76","30","22.8","1234.74","746.5167","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","24","0.77","30","23.1","1264.74","769.6167","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","25","0.78","15","11.7","1279.74","781.3167","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","26","0.79","17","13.43","1296.74","794.7467","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","27","0.8","100.9","80.72","1397.64","875.4667","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","28","0.81","22","17.82","1419.64","893.2867","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","29","0.82","27","22.14","1446.64","915.4267","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","30","0.83","22","18.26","1468.64","933.6867","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","31","0.84","15","12.6","1483.64","946.2867","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","32","0.85","94","79.9","1577.64","1026.1867","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","33","0.86","35","30.1","1612.64","1056.2867","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","34","0.87","30","26.1","1642.64","1082.3867","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","35","0.88","57","50.16","1699.64","1132.5467","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","36","0.89","30","26.7","1729.64","1159.2467","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","37","0.9","355.58","320.022","2085.22","1479.2687","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","38","0.91","600","546","2685.22","2025.2687","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","39","0.92","600","552","3285.22","2577.2687","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","40","0.93","600","558","3885.22","3135.2687","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","41","0.94","675","634.5","4560.22","3769.7687","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","42","0.95","965","916.75","5525.22","4686.5187","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","43","0.96","675","648","6200.22","5334.5187","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","44","0.97","6250","6062.5","12450.22","11397.0187","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","45","0.98","1180","1156.4","13630.22","12553.4187","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Ask","46","0.99","10571","10465.29","24201.22","23018.7087","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","1","0.51","42.35","21.5985","42.35","21.5985","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","2","0.5","185.46","92.73","227.81","114.3285","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","3","0.49","52.84","25.8916","280.65","140.2201","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","4","0.48","20","9.6","300.65","149.8201","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","5","0.47","45","21.15","345.65","170.9701","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","6","0.46","31.52","14.4992","377.17","185.4693","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","7","0.45","137.66","61.947","514.83","247.4163","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","8","0.44","74","32.56","588.83","279.9763","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","9","0.43","123.27","53.0061","712.1","332.9824","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","10","0.42","107.14","44.9988","819.24","377.9812","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","11","0.41","25.63","10.5083","844.87","388.4895","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","12","0.4","27.5","11","872.37","399.4895","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","13","0.39","85","33.15","957.37","432.6395","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","14","0.38","5","1.9","962.37","434.5395","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","15","0.37","18.51","6.8487","980.88","441.3882","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","16","0.36","24.44","8.7984","1005.32","450.1866","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","17","0.35","205","71.75","1210.32","521.9366","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","18","0.34","5","1.7","1215.32","523.6366","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","19","0.33","5","1.65","1220.32","525.2866","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","20","0.32","5","1.6","1225.32","526.8866","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","21","0.31","5","1.55","1230.32","528.4366","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","22","0.3","64.36","19.308","1294.68","547.7446","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","23","0.29","5","1.45","1299.68","549.1946","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","24","0.28","15.71","4.3988","1315.39","553.5934","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","25","0.27","5","1.35","1320.39","554.9434","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","26","0.26","10","2.6","1330.39","557.5434","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","27","0.25","15","3.75","1345.39","561.2934","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","28","0.24","30","7.2","1375.39","568.4934","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","29","0.23","30","6.9","1405.39","575.3934","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","30","0.22","15","3.3","1420.39","578.6934","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","31","0.21","17","3.57","1437.39","582.2634","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","32","0.2","100.9","20.18","1538.29","602.4434","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","33","0.19","22","4.18","1560.29","606.6234","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","34","0.18","27","4.86","1587.29","611.4834","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","35","0.17","22","3.74","1609.29","615.2234","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","36","0.16","15","2.4","1624.29","617.6234","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","37","0.15","94","14.1","1718.29","631.7234","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","38","0.14","35","4.9","1753.29","636.6234","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","39","0.13","37","4.81","1790.29","641.4334","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","40","0.12","57","6.84","1847.29","648.2734","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","41","0.11","30","3.3","1877.29","651.5734","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","42","0.1","355.58","35.558","2232.87","687.1314","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","43","0.09","600","54","2832.87","741.1314","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","44","0.08","600","48","3432.87","789.1314","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","45","0.07","600","42","4032.87","831.1314","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","46","0.06","675","40.5","4707.87","871.6314","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","47","0.05","965","48.25","5672.87","919.8814","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","48","0.04","675","27","6347.87","946.8814","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","49","0.03","6250","187.5","12597.87","1134.3814","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","50","0.02","1180","23.6","13777.87","1157.9814","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"3","15:40-15:45","SOL","Up","Bid","51","0.01","10571","105.71","24348.87","1263.6914","2026-07-04T15:39:31.2939131+03:00","2026-07-04 15:39:30","sol-updown-5m-1783168800","21697695435912345031389132693127798328789678710092174753403777891666089465128"
"4","15:45-15:50","BTC","Down","Ask","1","0.51","507.53","258.8403","507.53","258.8403","2026-07-04T15:44:30.0043172+03:00","2026-07-04 15:44:30","btc-updown-5m-1783169100","86206561016878060703235992298315671184571823467889018418371871886781380027305"
"4","15:45-15:50","BTC","Down","Ask","2","0.52","385.25","200.33","892.78","459.1703","2026-07-04T15:44:30.0043172+03:00","2026-07-04 15:44:30","btc-updown-5m-1783169100","86206561016878060703235992298315671184571823467889018418371871886781380027305"
"4","15:45-15:50","BTC","Down","Ask","3","0.53","310.75","164.6975","1203.53","623.8678","2026-07-04T15:44:30.0043172+03:00","2026-07-04 15:44:30","btc-updown-5m-1783169100","86206561016878060703235992298315671184571823467889018418371871886781380027305"
