captured_utc,slug,start_utc,seconds_before_start,down_token,best_bid,best_ask,spread,avg_fill_price,filled_notional_usd,filled_shares,levels_used,min_order_size,tick_size,last_trade_price,error
"2026-06-21T20:29:04.5969693+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",55.403,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:29:04.5969693+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",355.403,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:05.7611557+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",54.239,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:29:05.7611557+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",354.239,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:06.9347970+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",53.065,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:29:06.9347970+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",353.065,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:08.0861400+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",51.914,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:29:08.0861400+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",351.914,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:09.4296717+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",50.57,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:29:09.4296717+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",350.57,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:10.5845338+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",49.415,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:29:10.5845338+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",349.415,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:11.7411019+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",48.259,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:11.7411019+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",348.259,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:12.8975336+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",47.102,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:12.8975336+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",347.102,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:14.0701274+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",45.93,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:14.0701274+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",345.93,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:15.2260197+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",44.774,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:15.2260197+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",344.774,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:16.3972416+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",43.603,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:16.3972416+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",343.603,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:17.5438797+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",42.456,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:17.5438797+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",342.456,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:18.7089423+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",41.291,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:18.7089423+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",341.291,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:19.8742137+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",40.126,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:19.8742137+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",340.126,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:21.0445225+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",38.955,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:21.0445225+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",338.955,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:22.2158538+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",37.784,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:22.2158538+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",337.784,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:23.4050558+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",36.595,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:23.4050558+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",336.595,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:24.5994163+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",35.401,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:24.5994163+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",335.401,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:25.7618574+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",34.238,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:25.7618574+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",334.238,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:26.9102046+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",33.09,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:26.9102046+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",333.09,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:28.0685006+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",31.931,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:28.0685006+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",331.931,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:29.2732526+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",30.727,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:29.2732526+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",330.727,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:30.4341381+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",29.566,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:30.4341381+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",329.566,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:31.6135911+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",28.386,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:31.6135911+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",328.386,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:32.8147010+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",27.185,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:32.8147010+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",327.185,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:33.9758111+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",26.024,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:33.9758111+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",326.024,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:35.1399980+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",24.86,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:35.1399980+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",324.86,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:36.3055573+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",23.694,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:36.3055573+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",323.694,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:37.4651944+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",22.535,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:37.4651944+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",322.535,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:38.6287093+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",21.371,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:38.6287093+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",321.371,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:39.8506302+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",20.149,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:39.8506302+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",320.149,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:41.0570828+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",18.943,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:41.0570828+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",318.943,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:42.2191100+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",17.781,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:42.2191100+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",317.781,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:43.3764485+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",16.624,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:43.3764485+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",316.624,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:44.5363548+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",15.464,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:44.5363548+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",315.464,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:45.7030795+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",14.297,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:45.7030795+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",314.297,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:46.8909054+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",13.109,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:46.8909054+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",313.109,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50733622,6.0093,11.84480769,3,5,0.01,0.5,""
"2026-06-21T20:29:48.0701552+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",11.93,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:48.0701552+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",311.93,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50161102,6.0093,11.98,2,5,0.01,0.5,""
"2026-06-21T20:29:49.3350593+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",10.665,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:49.3350593+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",310.665,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50161102,6.0093,11.98,2,5,0.01,0.5,""
"2026-06-21T20:29:50.5748322+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",9.425,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:50.5748322+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",309.425,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50161102,6.0093,11.98,2,5,0.01,0.5,""
"2026-06-21T20:29:51.7367994+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",8.263,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:51.7367994+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",308.263,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50161102,6.0093,11.98,2,5,0.01,0.5,""
"2026-06-21T20:29:52.9354499+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",7.065,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:52.9354499+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",307.065,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50161102,6.0093,11.98,2,5,0.01,0.5,""
"2026-06-21T20:29:54.1799199+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",5.82,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:54.1799199+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",305.82,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50161102,6.0093,11.98,2,5,0.01,0.5,""
"2026-06-21T20:29:55.3451791+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",4.655,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:55.3451791+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",304.655,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50161102,6.0093,11.98,2,5,0.01,0.5,""
"2026-06-21T20:29:56.6922134+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",3.308,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:56.6922134+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",303.308,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50161102,6.0093,11.98,2,5,0.01,0.5,""
"2026-06-21T20:29:57.8902209+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",2.11,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:57.8902209+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",302.11,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50161102,6.0093,11.98,2,5,0.01,0.5,""
"2026-06-21T20:29:59.1253514+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",0.875,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.49,""
"2026-06-21T20:29:59.1253514+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",300.875,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50161102,6.0093,11.98,2,5,0.01,0.5,""
"2026-06-21T20:30:00.3156057+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",-0.316,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.49,0.64,0.15,0.64,6.0093,9.38953125,1,5,0.01,0.48,""
"2026-06-21T20:30:00.3156057+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",299.684,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50161102,6.0093,11.98,2,5,0.01,0.5,""
"2026-06-21T20:30:01.4705216+00:00","eth-updown-5m-1782073800","2026-06-21T20:30:00.0000000+00:00",-1.471,"6616421992774380394650108076835734627195892463760932036959274644332964219737",0.48,0.49,0.01,0.49,6.0093,12.26387755,1,5,0.01,0.48,""
"2026-06-21T20:30:01.4705216+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",298.529,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.50161102,6.0093,11.98,2,5,0.01,0.5,""
"2026-06-21T20:30:02.7660622+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",297.234,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:30:04.0129107+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",295.987,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:30:05.1553816+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",294.845,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:30:06.2411224+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",293.759,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:30:07.3213581+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",292.679,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:30:08.4027788+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",291.597,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:30:09.5274927+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",290.473,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
"2026-06-21T20:30:10.6576000+00:00","eth-updown-5m-1782074100","2026-06-21T20:35:00.0000000+00:00",289.342,"88738116692435763924330477192773656026884696162201911852149046170874967542919",0.49,0.5,0.01,0.5,6.0093,12.0186,1,5,0.01,0.5,""
